timestamp,x,y,z
2025-04-25 18:59:52,-0.2,-55.2,363.0
2025-04-25 18:59:52,-1.8,-51.8,363.8
2025-04-25 18:59:53,-4.2,-51.5,363.0
2025-04-25 18:59:53,-3.0,-53.5,363.0
2025-04-25 18:59:54,-1.8,-48.8,363.8
2025-04-25 18:59:54,-2.2,-48.2,363.2
2025-04-25 18:59:55,-2.0,-51.2,363.8
2025-04-25 18:59:55,-0.2,-52.8,363.8
2025-04-25 18:59:56,-2.2,-48.2,367.5
2025-04-25 18:59:56,-4.0,-53.8,363.8
2025-04-25 18:59:57,-7.5,-54.5,363.0
2025-04-25 18:59:57,-6.0,-52.8,362.8
2025-04-25 18:59:58,-3.8,-54.2,363.2
2025-04-25 18:59:58,-2.0,-50.8,363.5
2025-04-25 18:59:59,-3.2,-56.0,362.8
2025-04-25 18:59:59,-4.0,-54.5,363.2
2025-04-25 19:00:00,-2.0,-55.0,363.2
2025-04-25 19:00:00,-2.8,-55.2,367.0
2025-04-25 19:00:01,-6.5,-49.2,363.5
2025-04-25 19:00:01,-2.8,-50.2,360.5
