timestamp,force_x,force_y,force_z,torque_x,torque_y,torque_z
2025-04-30 20:43:35,4.559999942779541,-2.140000104904175,-25.639999389648438,-0.4699999988079071,-0.3564999997615814,0.26600000262260437
2025-04-30 20:43:35,4.260000228881836,-2.5,-24.940000534057617,-0.47999998927116394,-0.3644999861717224,0.2565000057220459
2025-04-30 20:43:35,4.800000190734863,-3.0199999809265137,-25.5,-0.4819999933242798,-0.3709999918937683,0.27549999952316284
2025-04-30 20:43:36,4.480000019073486,-2.5199999809265137,-25.219999313354492,-0.4805000126361847,-0.3720000088214874,0.2750000059604645
2025-04-30 20:43:36,4.980000019073486,-3.0999999046325684,-25.540000915527344,-0.47749999165534973,-0.367000013589859,0.28700000047683716
2025-04-30 20:43:36,4.800000190734863,-2.799999952316284,-25.360000610351562,-0.492000013589859,-0.37950000166893005,0.27149999141693115
2025-04-30 20:43:36,4.019999980926514,-3.0799999237060547,-25.520000457763672,-0.49300000071525574,-0.367000013589859,0.2759999930858612
2025-04-30 20:43:36,4.260000228881836,-2.759999990463257,-25.299999237060547,-0.47099998593330383,-0.36550000309944153,0.26249998807907104
2025-04-30 20:43:37,4.440000057220459,-3.0999999046325684,-24.8799991607666,-0.4790000021457672,-0.3695000112056732,0.28200000524520874
2025-04-30 20:43:37,4.199999809265137,-3.4200000762939453,-25.399999618530273,-0.4925000071525574,-0.3709999918937683,0.2745000123977661
2025-04-30 20:43:37,4.380000114440918,-2.619999885559082,-25.68000030517578,-0.47350001335144043,-0.36399999260902405,0.265500009059906
2025-04-30 20:43:37,4.21999979019165,-3.259999990463257,-25.459999084472656,-0.5080000162124634,-0.3709999918937683,0.27250000834465027
2025-04-30 20:43:37,4.260000228881836,-2.799999952316284,-25.15999984741211,-0.47600001096725464,-0.3804999887943268,0.28049999475479126
2025-04-30 20:43:38,4.539999961853027,-2.9600000381469727,-25.799999237060547,-0.4959999918937683,-0.36149999499320984,0.26499998569488525
2025-04-30 20:43:38,4.340000152587891,-2.4600000381469727,-24.579999923706055,-0.4880000054836273,-0.36899998784065247,0.25999999046325684
2025-04-30 20:43:38,4.559999942779541,-3.1600000858306885,-25.18000030517578,-0.49300000071525574,-0.37400001287460327,0.27649998664855957
2025-04-30 20:43:38,4.320000171661377,-2.759999990463257,-25.479999542236328,-0.4814999997615814,-0.37450000643730164,0.28349998593330383
2025-04-30 20:43:38,4.159999847412109,-3.440000057220459,-25.1200008392334,-0.49950000643730164,-0.3644999861717224,0.2694999873638153
2025-04-30 20:43:39,4.71999979019165,-3.240000009536743,-24.899999618530273,-0.492000013589859,-0.3644999861717224,0.2745000123977661
2025-04-30 20:43:39,4.239999771118164,-2.5399999618530273,-25.299999237060547,-0.47850000858306885,-0.37299999594688416,0.2745000123977661
2025-04-30 20:43:39,4.199999809265137,-2.6600000858306885,-25.520000457763672,-0.47699999809265137,-0.36000001430511475,0.26750001311302185
2025-04-30 20:43:39,4.179999828338623,-2.799999952316284,-25.299999237060547,-0.4749999940395355,-0.35499998927116394,0.25999999046325684
2025-04-30 20:43:39,4.21999979019165,-3.1600000858306885,-25.860000610351562,-0.4894999861717224,-0.3709999918937683,0.273499995470047
2025-04-30 20:43:40,4.5,-2.7200000286102295,-25.8799991607666,-0.47099998593330383,-0.37049999833106995,0.26249998807907104
2025-04-30 20:43:40,4.079999923706055,-3.180000066757202,-25.459999084472656,-0.5009999871253967,-0.36550000309944153,0.2775000035762787
2025-04-30 20:43:40,3.9800000190734863,-2.680000066757202,-25.040000915527344,-0.48350000381469727,-0.3700000047683716,0.27300000190734863
2025-04-30 20:43:40,4.420000076293945,-2.3399999141693115,-25.739999771118164,-0.47999998927116394,-0.3675000071525574,0.2709999978542328
2025-04-30 20:43:40,4.400000095367432,-2.619999885559082,-25.559999465942383,-0.47749999165534973,-0.3765000104904175,0.2680000066757202
2025-04-30 20:43:41,4.380000114440918,-2.740000009536743,-25.31999969482422,-0.48899999260902405,-0.3659999966621399,0.2630000114440918
2025-04-30 20:43:41,4.260000228881836,-1.9800000190734863,-25.3799991607666,-0.4650000035762787,-0.3725000023841858,0.2615000009536743
2025-04-30 20:43:41,4.239999771118164,-2.819999933242798,-25.639999389648438,-0.48350000381469727,-0.36899998784065247,0.25200000405311584
2025-04-30 20:43:41,4.800000190734863,-3.259999990463257,-24.959999084472656,-0.4884999990463257,-0.37049999833106995,0.2815000116825104
2025-04-30 20:43:41,4.639999866485596,-3.0399999618530273,-25.520000457763672,-0.4830000102519989,-0.3779999911785126,0.2685000002384186
2025-04-30 20:43:42,4.159999847412109,-3.119999885559082,-25.360000610351562,-0.4964999854564667,-0.3659999966621399,0.2705000042915344
2025-04-30 20:43:42,4.300000190734863,-2.240000009536743,-25.34000015258789,-0.4699999988079071,-0.3619999885559082,0.2705000042915344
2025-04-30 20:43:42,4.139999866485596,-1.8799999952316284,-25.6200008392334,-0.476500004529953,-0.36800000071525574,0.25999999046325684
2025-04-30 20:43:42,4.579999923706055,-2.2799999713897705,-25.479999542236328,-0.4779999852180481,-0.36399999260902405,0.2705000042915344
2025-04-30 20:43:42,4.300000190734863,-3.759999990463257,-24.920000076293945,-0.5084999799728394,-0.37450000643730164,0.2800000011920929
2025-04-30 20:43:43,4.739999771118164,-2.5,-25.65999984741211,-0.47099998593330383,-0.3695000112056732,0.2694999873638153
2025-04-30 20:43:43,4.28000020980835,-3.2200000286102295,-25.540000915527344,-0.5,-0.3630000054836273,0.27549999952316284
2025-04-30 20:43:43,4.420000076293945,-2.559999942779541,-25.68000030517578,-0.47999998927116394,-0.3580000102519989,0.2639999985694885
2025-04-30 20:43:43,4.019999980926514,-3.1600000858306885,-25.600000381469727,-0.48649999499320984,-0.36149999499320984,0.27900001406669617
2025-04-30 20:43:43,4.019999980926514,-3.3399999141693115,-25.219999313354492,-0.48649999499320984,-0.36250001192092896,0.27900001406669617
2025-04-30 20:43:44,4.119999885559082,-3.0,-25.65999984741211,-0.4894999861717224,-0.367000013589859,0.25450000166893005
2025-04-30 20:43:44,4.28000020980835,-2.640000104904175,-25.639999389648438,-0.484499990940094,-0.37049999833106995,0.26350000500679016
2025-04-30 20:43:44,4.099999904632568,-3.0199999809265137,-25.540000915527344,-0.49000000953674316,-0.359499990940094,0.2685000002384186
2025-04-30 20:43:44,4.400000095367432,-2.5399999618530273,-25.34000015258789,-0.48899999260902405,-0.3700000047683716,0.27250000834465027
2025-04-30 20:43:44,4.28000020980835,-3.0999999046325684,-25.5,-0.4869999885559082,-0.36500000953674316,0.28600001335144043
2025-04-30 20:43:45,4.420000076293945,-3.200000047683716,-25.040000915527344,-0.5034999847412109,-0.3540000021457672,0.273499995470047
2025-04-30 20:43:45,4.019999980926514,-2.299999952316284,-25.059999465942383,-0.47350001335144043,-0.3634999990463257,0.24799999594688416
