timestamp,x,y,z
2025-04-25 18:57:15,3.5,-52.2,298.0
2025-04-25 18:57:15,0.8,-59.2,298.0
2025-04-25 18:57:16,0.0,-56.2,298.0
2025-04-25 18:57:16,2.5,-57.5,298.0
2025-04-25 18:57:17,3.8,-53.0,297.5
2025-04-25 18:57:17,1.2,-56.0,297.8
2025-04-25 18:57:18,2.5,-59.5,298.0
2025-04-25 18:57:18,1.5,-56.0,298.2
2025-04-25 18:57:19,0.8,-57.8,297.8
2025-04-25 18:57:20,2.0,-53.0,297.8
2025-04-25 18:57:20,1.8,-52.8,297.8
2025-04-25 18:57:21,2.2,-55.8,298.0
2025-04-25 18:57:21,2.8,-57.8,297.8
2025-04-25 18:57:22,2.5,-56.5,298.2
2025-04-25 18:57:22,2.2,-59.8,297.2
2025-04-25 18:57:23,0.8,-56.0,297.8
2025-04-25 18:57:23,2.2,-52.5,298.2
2025-04-25 18:57:24,2.8,-60.0,298.0
2025-04-25 18:57:24,0.0,-59.2,298.0
2025-04-25 18:57:25,1.8,-54.8,298.0
