force_x,force_y,force_z,torque_x,torque_y,torque_z
5.940000057220459,-4.199999809265137,-50.959999084472656,-0.04450000077486038,-0.30799999833106995,0.27549999952316284
5.599999904632568,-4.260000228881836,-51.279998779296875,-0.05050000175833702,-0.304500013589859,0.2840000092983246
5.460000038146973,-4.179999828338623,-51.380001068115234,-0.03799999877810478,-0.29899999499320984,0.2709999978542328
5.639999866485596,-4.639999866485596,-51.060001373291016,-0.05849999934434891,-0.2994999885559082,0.2849999964237213
6.300000190734863,-4.079999923706055,-50.70000076293945,-0.04450000077486038,-0.296999990940094,0.28999999165534973
5.960000038146973,-4.159999847412109,-51.20000076293945,-0.05649999901652336,-0.3005000054836273,0.2879999876022339
6.119999885559082,-4.139999866485596,-51.099998474121094,-0.05299999937415123,-0.31700000166893005,0.2809999883174896
6.099999904632568,-4.420000076293945,-51.18000030517578,-0.04699999839067459,-0.3034999966621399,0.2919999957084656
5.840000152587891,-3.9600000381469727,-50.81999969482422,-0.050999999046325684,-0.31150001287460327,0.2784999907016754
5.599999904632568,-3.940000057220459,-51.31999969482422,-0.039500001817941666,-0.30799999833106995,0.27399998903274536
6.119999885559082,-3.9800000190734863,-50.959999084472656,-0.04800000041723251,-0.3009999990463257,0.2840000092983246
5.659999847412109,-4.320000171661377,-50.439998626708984,-0.039500001817941666,-0.29750001430511475,0.28700000047683716
6.159999847412109,-4.659999847412109,-51.119998931884766,-0.04800000041723251,-0.30300000309944153,0.29899999499320984
5.679999828338623,-4.159999847412109,-50.65999984741211,-0.041999999433755875,-0.304500013589859,0.28349998593330383
5.699999809265137,-4.400000095367432,-50.41999816894531,-0.050999999046325684,-0.3075000047683716,0.2750000059604645
5.900000095367432,-4.019999980926514,-50.900001525878906,-0.04149999842047691,-0.3009999990463257,0.27649998664855957
6.21999979019165,-3.6600000858306885,-50.959999084472656,-0.04349999874830246,-0.3165000081062317,0.28600001335144043
5.920000076293945,-4.21999979019165,-50.84000015258789,-0.03799999877810478,-0.30649998784065247,0.2854999899864197
5.980000019073486,-4.659999847412109,-50.939998626708984,-0.04899999871850014,-0.3084999918937683,0.29100000858306885
5.659999847412109,-4.139999866485596,-50.63999938964844,-0.03400000184774399,-0.2994999885559082,0.28600001335144043
5.900000095367432,-4.579999923706055,-50.599998474121094,-0.04699999839067459,-0.29100000858306885,0.28999999165534973
5.619999885559082,-4.519999980926514,-50.84000015258789,-0.04800000041723251,-0.3005000054836273,0.27900001406669617
5.78000020980835,-4.119999885559082,-50.459999084472656,-0.03550000116229057,-0.2904999852180481,0.2759999930858612
5.880000114440918,-4.380000114440918,-51.34000015258789,-0.048500001430511475,-0.31200000643730164,0.27900001406669617
6.260000228881836,-4.039999961853027,-51.08000183105469,-0.0494999997317791,-0.3050000071525574,0.28700000047683716
5.699999809265137,-4.21999979019165,-51.220001220703125,-0.04600000008940697,-0.3009999990463257,0.2874999940395355
6.039999961853027,-4.800000190734863,-50.900001525878906,-0.054999999701976776,-0.3019999861717224,0.28600001335144043
5.880000114440918,-3.9800000190734863,-50.540000915527344,-0.03799999877810478,-0.2985000014305115,0.2800000011920929
6.079999923706055,-4.260000228881836,-50.86000061035156,-0.04500000178813934,-0.30799999833106995,0.289000004529953
5.840000152587891,-4.980000019073486,-50.34000015258789,-0.04100000113248825,-0.29600000381469727,0.28850001096725464
6.099999904632568,-4.239999771118164,-51.040000915527344,-0.03700000047683716,-0.31150001287460327,0.2809999883174896
5.480000019073486,-4.820000171661377,-50.86000061035156,-0.0364999994635582,-0.29899999499320984,0.29350000619888306
5.760000228881836,-4.360000133514404,-51.2599983215332,-0.04600000008940697,-0.3019999861717224,0.30300000309944153
5.880000114440918,-4.300000190734863,-50.97999954223633,-0.04650000110268593,-0.30300000309944153,0.27900001406669617
5.739999771118164,-4.079999923706055,-50.70000076293945,-0.054499998688697815,-0.29899999499320984,0.2720000147819519
6.179999828338623,-3.7799999713897705,-50.720001220703125,-0.02449999935925007,-0.304500013589859,0.2865000069141388
6.019999980926514,-4.400000095367432,-50.63999938964844,-0.03750000149011612,-0.2985000014305115,0.28850001096725464
5.800000190734863,-4.159999847412109,-50.939998626708984,-0.04899999871850014,-0.29249998927116394,0.28049999475479126
5.820000171661377,-3.640000104904175,-51.15999984741211,-0.03500000014901161,-0.29649999737739563,0.26600000262260437
5.940000057220459,-3.7799999713897705,-50.84000015258789,-0.039500001817941666,-0.29249998927116394,0.2800000011920929
5.800000190734863,-4.860000133514404,-50.08000183105469,-0.057500001043081284,-0.29499998688697815,0.28850001096725464
6.239999771118164,-3.759999990463257,-50.86000061035156,-0.048500001430511475,-0.29600000381469727,0.2874999940395355
5.880000114440918,-4.300000190734863,-50.7400016784668,-0.032499998807907104,-0.2854999899864197,0.2849999964237213
5.840000152587891,-4.179999828338623,-51.18000030517578,-0.03849999979138374,-0.30000001192092896,0.31200000643730164
5.599999904632568,-4.139999866485596,-50.939998626708984,-0.04500000178813934,-0.29750001430511475,0.2849999964237213
6.539999961853027,-4.260000228881836,-50.439998626708984,-0.042500000447034836,-0.3215000033378601,0.30149999260902405
6.199999809265137,-4.380000114440918,-51.220001220703125,-0.04450000077486038,-0.3019999861717224,0.2849999964237213
6.119999885559082,-3.740000009536743,-50.70000076293945,-0.05299999937415123,-0.3005000054836273,0.28949999809265137
6.019999980926514,-3.940000057220459,-50.560001373291016,-0.032499998807907104,-0.30149999260902405,0.2759999930858612
5.980000019073486,-4.099999904632568,-50.63999938964844,-0.057500001043081284,-0.29350000619888306,0.2874999940395355
