timestamp,x,y,z
2025-04-25 18:59:25,-2.0,-53.5,347.0
2025-04-25 18:59:26,-4.0,-54.0,346.5
2025-04-25 18:59:26,-1.8,-51.8,346.2
2025-04-25 18:59:27,-3.2,-49.8,346.2
2025-04-25 18:59:27,-4.0,-48.5,347.0
2025-04-25 18:59:28,-2.2,-55.8,346.8
2025-04-25 18:59:28,0.0,-54.2,346.5
2025-04-25 18:59:29,1.5,-55.0,347.0
2025-04-25 18:59:29,1.5,-55.8,345.8
2025-04-25 18:59:30,2.0,-55.8,346.5
2025-04-25 18:59:30,-3.8,-51.2,346.5
2025-04-25 18:59:31,-1.8,-52.5,346.5
2025-04-25 18:59:31,-4.0,-54.2,346.2
2025-04-25 18:59:32,-4.0,-52.5,347.5
2025-04-25 18:59:32,0.0,-50.2,346.8
2025-04-25 18:59:33,-1.0,-55.8,346.5
2025-04-25 18:59:33,0.5,-52.8,346.5
2025-04-25 18:59:34,-0.5,-52.8,347.0
2025-04-25 18:59:34,-1.0,-54.0,346.5
2025-04-25 18:59:35,0.8,-49.2,346.5
