timestamp,x,y,z
2025-04-30 20:48:41,0.0,0.0,85.0
2025-04-30 20:48:41,-175.0,-97.0,84.8
2025-04-30 20:48:41,-173.5,-96.8,84.2
2025-04-30 20:48:41,-178.5,-92.8,85.0
2025-04-30 20:48:41,-174.5,-98.8,84.0
2025-04-30 20:48:41,-178.2,-96.8,79.2
2025-04-30 20:48:41,-179.2,-92.8,78.0
2025-04-30 20:48:41,-175.8,-99.2,78.2
2025-04-30 20:48:41,-174.2,-98.2,77.0
2025-04-30 20:48:41,-173.0,-99.2,76.0
2025-04-30 20:48:41,-173.2,-95.5,76.0
2025-04-30 20:48:41,-177.5,-96.8,79.5
2025-04-30 20:48:42,-175.2,-99.2,75.2
2025-04-30 20:48:42,-172.8,-99.8,74.2
2025-04-30 20:48:43,-168.8,-98.2,74.8
2025-04-30 20:48:43,-170.2,-98.0,73.0
2025-04-30 20:48:44,-173.2,-97.8,73.5
2025-04-30 20:48:44,-169.0,-99.5,73.2
2025-04-30 20:48:45,-168.2,-97.8,72.8
2025-04-30 20:48:45,-174.0,-98.2,72.5
2025-04-30 20:48:46,-170.5,-97.0,75.8
2025-04-30 20:48:46,-175.0,-98.5,72.0
2025-04-30 20:48:47,-170.8,-96.8,71.8
2025-04-30 20:48:47,-169.8,-97.8,74.8
2025-04-30 20:48:48,-169.8,-99.2,71.5
2025-04-30 20:48:48,-168.5,-99.2,70.8
2025-04-30 20:48:49,-168.8,-97.8,70.8
2025-04-30 20:48:49,-167.8,-98.5,69.8
2025-04-30 20:48:50,-166.5,-96.5,71.2
2025-04-30 20:48:50,-170.5,-100.0,70.2
2025-04-30 20:48:51,-167.5,-98.2,69.5
