timestamp,x,y,z
2025-04-25 19:02:55,-17.0,-54.2,461.8
2025-04-25 19:02:55,-21.0,-52.5,460.8
2025-04-25 19:02:56,-23.8,-53.5,461.5
2025-04-25 19:02:56,-21.8,-52.2,461.2
2025-04-25 19:02:57,-22.2,-55.0,461.5
2025-04-25 19:02:57,-20.2,-53.5,461.0
2025-04-25 19:02:58,-20.2,-52.5,461.8
2025-04-25 19:02:58,-20.2,-51.8,461.0
2025-04-25 19:02:59,-21.0,-51.5,461.5
2025-04-25 19:02:59,-20.0,-54.2,461.5
2025-04-25 19:03:00,-16.5,-52.5,460.8
2025-04-25 19:03:00,-17.8,-50.2,461.0
2025-04-25 19:03:01,-20.8,-50.2,460.5
2025-04-25 19:03:01,-17.0,-51.0,460.2
2025-04-25 19:03:02,-23.2,-49.5,459.8
2025-04-25 19:03:02,3.0,50.5,24.8
2025-04-25 19:03:03,3.8,50.5,25.2
2025-04-25 19:03:03,-19.5,-51.8,461.0
2025-04-25 19:03:04,-21.0,-48.8,460.5
