timestamp,x,y,z
2025-04-25 19:04:40,-36.2,-60.5,511.8
2025-04-25 19:04:40,-39.8,-61.0,511.8
2025-04-25 19:04:41,-37.8,-60.2,511.8
2025-04-25 19:04:41,-39.8,-60.2,511.8
2025-04-25 19:04:42,-35.8,-60.2,511.8
2025-04-25 19:04:42,-39.5,-61.8,511.8
2025-04-25 19:04:43,-39.8,-67.2,511.8
2025-04-25 19:04:43,-35.5,-64.0,511.8
2025-04-25 19:04:44,-36.2,-61.8,511.8
2025-04-25 19:04:45,-35.2,-61.0,511.8
2025-04-25 19:04:45,-39.8,-63.5,511.8
2025-04-25 19:04:46,-37.0,-62.8,511.8
2025-04-25 19:04:46,-40.0,-64.2,511.8
2025-04-25 19:04:47,-35.8,-61.5,511.8
2025-04-25 19:04:47,-37.0,-62.0,511.8
2025-04-25 19:04:48,0.8,51.0,27.8
2025-04-25 19:04:48,-38.5,-63.8,511.8
2025-04-25 19:04:49,-38.5,-62.8,511.8
2025-04-25 19:04:49,-36.5,-60.5,511.8
2025-04-25 19:04:50,-38.8,-63.5,511.8
