timestamp,x,y,z
2025-04-25 19:01:07,-11.5,-51.8,398.8
2025-04-25 19:01:08,-4.5,-48.2,398.2
2025-04-25 19:01:08,-7.0,-50.8,398.5
2025-04-25 19:01:09,-4.8,-50.5,398.5
2025-04-25 19:01:09,-7.2,-55.8,398.0
2025-04-25 19:01:10,-5.5,-55.2,397.8
2025-04-25 19:01:10,-10.8,-51.5,398.2
2025-04-25 19:01:11,-8.5,-49.5,397.8
2025-04-25 19:01:11,-7.8,-51.2,398.0
2025-04-25 19:01:12,-11.8,-52.5,399.0
2025-04-25 19:01:12,-4.8,-55.2,398.5
2025-04-25 19:01:13,-11.8,-50.2,397.8
2025-04-25 19:01:13,-5.0,-49.5,397.5
2025-04-25 19:01:14,-10.8,-51.5,398.5
2025-04-25 19:01:14,-8.5,-49.0,398.8
2025-04-25 19:01:15,-6.2,-50.5,398.5
2025-04-25 19:01:15,-6.2,-53.5,398.8
2025-04-25 19:01:16,-11.0,-52.0,398.5
2025-04-25 19:01:16,-11.5,-53.0,397.0
2025-04-25 19:01:17,-12.0,-51.0,397.8
