timestamp,x,y,z
2025-04-30 20:42:59,-78.5,-72.5,137.8
2025-04-30 20:42:59,-78.2,-74.2,137.8
2025-04-30 20:42:59,-77.2,-73.8,138.2
2025-04-30 20:42:59,-85.8,-84.0,144.5
2025-04-30 20:42:59,-87.8,-77.0,139.2
2025-04-30 20:42:59,-89.2,-77.5,135.2
2025-04-30 20:42:59,-88.0,-76.5,133.0
2025-04-30 20:42:59,-90.0,-73.2,133.8
2025-04-30 20:42:59,-91.0,-72.2,134.0
2025-04-30 20:42:59,-91.2,-79.2,132.8
2025-04-30 20:43:00,-85.0,-77.2,133.8
2025-04-30 20:43:00,-86.5,-77.0,133.5
2025-04-30 20:43:01,-92.0,-73.8,133.0
2025-04-30 20:43:01,-87.8,-75.2,133.0
2025-04-30 20:43:02,-89.5,-80.0,133.0
2025-04-30 20:43:02,-91.0,-79.5,132.5
2025-04-30 20:43:03,-90.5,-77.8,132.5
2025-04-30 20:43:03,-87.0,-77.2,132.5
2025-04-30 20:43:04,-92.0,-74.5,133.0
2025-04-30 20:43:04,-88.2,-77.0,132.2
2025-04-30 20:43:05,-88.5,-80.0,128.8
2025-04-30 20:43:05,-85.5,-76.5,132.5
2025-04-30 20:43:06,-91.0,-79.2,135.2
2025-04-30 20:43:06,-87.5,-74.5,132.0
2025-04-30 20:43:07,-91.0,-77.0,132.0
2025-04-30 20:43:07,-90.0,-76.0,135.5
2025-04-30 20:43:08,-90.2,-79.2,135.8
2025-04-30 20:43:08,-91.8,-76.0,135.8
2025-04-30 20:43:09,-89.0,-78.5,132.0
