timestamp,x,y,z
2025-04-25 19:01:33,-14.0,-48.2,417.8
2025-04-25 19:01:33,-15.0,-49.2,418.5
2025-04-25 19:01:34,-14.2,-48.8,418.8
2025-04-25 19:01:34,-8.8,-51.8,418.8
2025-04-25 19:01:35,-14.8,-54.2,418.8
2025-04-25 19:01:35,-8.5,-52.0,417.5
2025-04-25 19:01:36,-9.0,-51.2,418.0
2025-04-25 19:01:36,-16.0,-48.8,418.8
2025-04-25 19:01:37,-8.8,-46.0,416.8
2025-04-25 19:01:37,-15.8,-51.8,417.5
2025-04-25 19:01:38,-12.8,-49.2,418.5
2025-04-25 19:01:38,-11.0,-51.2,419.5
2025-04-25 19:01:39,-12.8,-49.2,419.0
2025-04-25 19:01:39,-11.0,-51.0,417.5
2025-04-25 19:01:40,-13.8,-53.5,418.8
2025-04-25 19:01:40,-13.0,-50.5,418.8
2025-04-25 19:01:41,-11.0,-51.8,417.8
2025-04-25 19:01:41,-11.5,-50.0,418.2
2025-04-25 19:01:42,-13.0,-49.2,418.2
2025-04-25 19:01:42,-9.8,-53.2,417.2
