timestamp,x,y,z
2025-04-25 18:59:07,1.8,-52.8,330.8
2025-04-25 18:59:07,1.2,-52.5,330.8
2025-04-25 18:59:08,3.5,-53.8,331.5
2025-04-25 18:59:08,2.2,-53.5,331.5
2025-04-25 18:59:09,2.5,-55.0,331.2
2025-04-25 18:59:09,2.5,-51.2,331.8
2025-04-25 18:59:10,0.0,-54.5,331.0
2025-04-25 18:59:10,3.0,-55.2,331.8
2025-04-25 18:59:11,0.8,-53.5,331.0
2025-04-25 18:59:11,1.0,-56.0,331.0
2025-04-25 18:59:12,2.0,-48.8,331.2
2025-04-25 18:59:12,2.5,-54.5,330.5
2025-04-25 18:59:13,2.5,-55.5,330.8
2025-04-25 18:59:13,4.0,-54.0,330.8
2025-04-25 18:59:14,2.0,-53.5,331.2
2025-04-25 18:59:14,0.2,-54.2,330.0
2025-04-25 18:59:15,0.0,-55.0,331.2
2025-04-25 18:59:15,0.0,-55.0,330.8
2025-04-25 18:59:16,3.0,-53.0,331.5
