force_x,force_y,force_z,torque_x,torque_y,torque_z
4.639999866485596,-1.7000000476837158,-17.260000228881836,-0.5914999842643738,-0.23749999701976776,0.2639999985694885
5.0,-1.340000033378601,-17.040000915527344,-0.612500011920929,-0.2535000145435333,0.2524999976158142
4.800000190734863,-2.7200000286102295,-17.3799991607666,-0.6200000047683716,-0.23800000548362732,0.2709999978542328
4.820000171661377,-2.9800000190734863,-16.799999237060547,-0.6234999895095825,-0.24449999630451202,0.2639999985694885
4.880000114440918,-2.240000009536743,-17.6200008392334,-0.5989999771118164,-0.23899999260902405,0.25699999928474426
4.599999904632568,-2.440000057220459,-17.719999313354492,-0.6029999852180481,-0.23899999260902405,0.2590000033378601
4.559999942779541,-2.9600000381469727,-17.18000030517578,-0.6150000095367432,-0.23100000619888306,0.2709999978542328
4.840000152587891,-2.0999999046325684,-17.3799991607666,-0.6230000257492065,-0.2434999942779541,0.27250000834465027
4.539999961853027,-2.8399999141693115,-17.540000915527344,-0.6110000014305115,-0.23100000619888306,0.26350000500679016
4.860000133514404,-2.9200000762939453,-16.760000228881836,-0.6269999742507935,-0.24500000476837158,0.26350000500679016
5.019999980926514,-2.640000104904175,-17.260000228881836,-0.6085000038146973,-0.2329999953508377,0.27799999713897705
5.21999979019165,-2.359999895095825,-17.959999084472656,-0.6079999804496765,-0.2395000010728836,0.2639999985694885
4.760000228881836,-2.0199999809265137,-17.719999313354492,-0.6075000166893005,-0.2290000021457672,0.2669999897480011
5.059999942779541,-1.5,-17.059999465942383,-0.6065000295639038,-0.24449999630451202,0.2549999952316284
4.380000114440918,-1.9800000190734863,-17.600000381469727,-0.6144999861717224,-0.2409999966621399,0.25999999046325684
4.760000228881836,-2.2200000286102295,-17.799999237060547,-0.6035000085830688,-0.24250000715255737,0.25999999046325684
5.179999828338623,-2.640000104904175,-16.799999237060547,-0.6129999756813049,-0.23800000548362732,0.27399998903274536
4.900000095367432,-2.0199999809265137,-17.700000762939453,-0.5979999899864197,-0.2460000067949295,0.25949999690055847
4.840000152587891,-2.259999990463257,-17.200000762939453,-0.6104999780654907,-0.23149999976158142,0.2644999921321869
5.079999923706055,-3.0199999809265137,-17.860000610351562,-0.6265000104904175,-0.24549999833106995,0.27549999952316284
4.739999771118164,-2.259999990463257,-17.860000610351562,-0.6110000014305115,-0.2475000023841858,0.2535000145435333
5.159999847412109,-2.440000057220459,-17.8799991607666,-0.6060000061988831,-0.25,0.26600000262260437
5.480000019073486,-2.9800000190734863,-16.979999542236328,-0.6079999804496765,-0.25,0.27799999713897705
4.860000133514404,-2.2799999713897705,-17.34000015258789,-0.6060000061988831,-0.23250000178813934,0.2549999952316284
4.78000020980835,-2.240000009536743,-17.459999084472656,-0.6039999723434448,-0.23350000381469727,0.2615000009536743
4.679999828338623,-2.200000047683716,-17.799999237060547,-0.6029999852180481,-0.24150000512599945,0.2694999873638153
4.800000190734863,-2.0999999046325684,-17.440000534057617,-0.6244999766349792,-0.24449999630451202,0.273499995470047
4.820000171661377,-2.299999952316284,-16.65999984741211,-0.6019999980926514,-0.23499999940395355,0.25999999046325684
4.480000019073486,-2.200000047683716,-17.479999542236328,-0.6140000224113464,-0.23399999737739563,0.2535000145435333
4.820000171661377,-3.0399999618530273,-17.280000686645508,-0.609000027179718,-0.24400000274181366,0.26350000500679016
4.940000057220459,-1.9600000381469727,-17.219999313354492,-0.5975000262260437,-0.23800000548362732,0.25049999356269836
4.360000133514404,-2.5199999809265137,-17.600000381469727,-0.6085000038146973,-0.2280000001192093,0.26750001311302185
4.820000171661377,-2.5199999809265137,-16.719999313354492,-0.6100000143051147,-0.23499999940395355,0.27000001072883606
4.960000038146973,-2.4200000762939453,-17.540000915527344,-0.6035000085830688,-0.23899999260902405,0.26350000500679016
4.480000019073486,-2.0999999046325684,-17.299999237060547,-0.6169999837875366,-0.21850000321865082,0.25949999690055847
4.820000171661377,-2.5799999237060547,-17.440000534057617,-0.609499990940094,-0.24250000715255737,0.2709999978542328
4.619999885559082,-2.3399999141693115,-17.360000610351562,-0.6159999966621399,-0.24400000274181366,0.26600000262260437
4.820000171661377,-2.8399999141693115,-17.84000015258789,-0.6075000166893005,-0.2434999942779541,0.26100000739097595
4.699999809265137,-2.6600000858306885,-17.219999313354492,-0.6205000281333923,-0.22699999809265137,0.2709999978542328
