timestamp,x,y,z
2025-04-25 19:03:35,-27.5,-52.2,486.2
2025-04-25 19:03:35,-24.2,-54.0,485.2
2025-04-25 19:03:36,-26.5,-54.8,485.5
2025-04-25 19:03:36,-22.0,-55.0,485.0
2025-04-25 19:03:37,-20.8,-53.8,485.2
2025-04-25 19:03:37,-24.5,-54.2,485.0
2025-04-25 19:03:38,-26.0,-52.2,485.5
2025-04-25 19:03:38,-24.2,-55.8,484.8
2025-04-25 19:03:39,-26.2,-53.2,485.5
2025-04-25 19:03:39,-21.8,-54.2,484.5
2025-04-25 19:03:40,-22.0,-55.8,485.2
2025-04-25 19:03:40,-25.2,-58.0,485.2
2025-04-25 19:03:41,-26.5,-58.0,485.2
2025-04-25 19:03:41,-24.5,-54.2,484.5
2025-04-25 19:03:42,-25.5,-54.0,485.0
2025-04-25 19:03:42,-27.5,-53.5,484.8
2025-04-25 19:03:43,-25.0,-53.2,485.5
2025-04-25 19:03:43,-25.0,-56.0,485.5
2025-04-25 19:03:44,-27.8,-52.2,486.0
2025-04-25 19:03:44,-27.8,-55.0,485.2
