timestamp,x,y,z
2025-04-30 21:37:37,0.0,-8.0,511.8
2025-04-30 21:37:37,-152.2,-5.0,511.8
2025-04-30 21:37:37,-157.5,-11.8,511.8
2025-04-30 21:37:37,-155.8,-4.8,511.8
2025-04-30 21:37:37,-154.8,-10.0,511.8
2025-04-30 21:37:37,-154.2,-8.0,511.8
2025-04-30 21:37:37,-167.2,-2.2,511.8
2025-04-30 21:37:37,-171.2,-7.0,511.8
2025-04-30 21:37:37,-171.0,-3.2,511.8
2025-04-30 21:37:37,-171.0,-1.0,511.8
2025-04-30 21:37:37,-171.2,-6.8,511.8
2025-04-30 21:37:37,-170.8,-4.2,511.8
2025-04-30 21:37:37,-169.5,-6.0,511.8
2025-04-30 21:37:37,-171.8,-6.8,511.8
2025-04-30 21:37:37,-169.8,-4.2,511.8
2025-04-30 21:37:37,-171.2,-5.0,511.8
2025-04-30 21:37:37,-168.5,-4.5,511.8
2025-04-30 21:37:37,-169.0,-11.8,511.8
2025-04-30 21:37:37,-168.8,-7.0,511.8
2025-04-30 21:37:38,-175.5,-10.2,511.8
2025-04-30 21:37:38,-170.0,-9.8,511.8
2025-04-30 21:37:39,-174.5,-11.2,511.8
2025-04-30 21:37:39,-174.2,-7.8,511.8
2025-04-30 21:37:40,-172.5,-10.0,511.8
2025-04-30 21:37:40,-173.2,-10.0,511.8
2025-04-30 21:37:41,-169.5,-15.2,511.8
2025-04-30 21:37:41,-172.2,-8.5,511.8
2025-04-30 21:37:42,-170.2,-10.5,511.8
2025-04-30 21:37:42,-173.2,-8.8,511.8
2025-04-30 21:37:43,-175.8,-16.0,511.8
2025-04-30 21:37:43,-172.8,-8.8,511.8
2025-04-30 21:37:44,-173.8,-5.0,511.8
2025-04-30 21:37:44,-172.8,-10.5,511.8
2025-04-30 21:37:45,-173.5,-15.0,511.8
2025-04-30 21:37:45,-174.5,-11.8,511.8
2025-04-30 21:37:46,-173.5,-10.8,511.8
2025-04-30 21:37:46,-172.5,-8.2,511.8
2025-04-30 21:37:47,-173.0,-15.5,511.8
