timestamp,x,y,z
2025-04-30 20:43:17,-92.0,-77.0,132.2
2025-04-30 20:43:17,-85.5,-72.5,128.5
2025-04-30 20:43:17,-89.5,-79.2,131.5
2025-04-30 20:43:17,-91.5,-77.5,131.5
2025-04-30 20:43:17,-89.5,-72.2,128.5
2025-04-30 20:43:17,-89.5,-74.5,129.0
2025-04-30 20:43:17,-85.0,-74.5,135.5
2025-04-30 20:43:17,-89.8,-77.5,132.5
2025-04-30 20:43:17,-94.2,-79.2,135.2
2025-04-30 20:43:17,-94.2,-77.8,134.8
2025-04-30 20:43:17,-96.5,-76.2,135.2
2025-04-30 20:43:17,-97.2,-83.0,132.0
2025-04-30 20:43:17,-99.5,-79.0,135.2
2025-04-30 20:43:17,-96.0,-80.0,135.8
2025-04-30 20:43:17,-100.0,-77.8,139.2
2025-04-30 20:43:18,-95.5,-77.8,135.2
2025-04-30 20:43:18,-95.2,-76.2,135.5
2025-04-30 20:43:19,-95.8,-77.0,135.2
2025-04-30 20:43:19,-95.0,-78.5,135.2
2025-04-30 20:43:20,-93.5,-76.2,134.5
2025-04-30 20:43:20,-95.2,-81.8,135.2
2025-04-30 20:43:21,-98.0,-77.8,135.0
2025-04-30 20:43:21,-97.8,-78.5,135.2
2025-04-30 20:43:22,-93.0,-78.0,135.2
2025-04-30 20:43:22,-93.0,-76.8,135.0
2025-04-30 20:43:23,-95.8,-76.5,135.2
2025-04-30 20:43:23,-98.2,-76.8,135.2
2025-04-30 20:43:24,-96.2,-79.8,135.0
2025-04-30 20:43:24,-96.0,-76.5,135.2
2025-04-30 20:43:25,-96.0,-78.5,134.0
2025-04-30 20:43:25,-99.2,-78.8,134.5
2025-04-30 20:43:26,-95.2,-76.2,134.8
2025-04-30 20:43:26,-96.2,-79.5,135.0
2025-04-30 20:43:27,-95.5,-79.8,134.0
