timestamp,x,y,z
2025-04-30 20:45:05,-124.2,-89.5,150.2
2025-04-30 20:45:05,-126.2,-90.2,150.5
2025-04-30 20:45:05,-127.0,-89.5,150.5
2025-04-30 20:45:05,-127.8,-90.5,150.5
2025-04-30 20:45:05,-128.8,-89.2,151.0
2025-04-30 20:45:05,-125.5,-89.8,149.5
2025-04-30 20:45:05,-124.5,-91.8,149.5
2025-04-30 20:45:05,-133.2,-89.8,152.5
2025-04-30 20:45:05,-133.2,-84.8,152.0
2025-04-30 20:45:05,-135.2,-91.2,152.2
2025-04-30 20:45:05,-132.2,-91.0,152.2
2025-04-30 20:45:05,-134.5,-89.5,148.0
2025-04-30 20:45:05,-130.0,-90.0,148.5
2025-04-30 20:45:05,-132.8,-92.0,152.0
2025-04-30 20:45:05,-134.2,-91.2,155.0
2025-04-30 20:45:06,-133.8,-90.0,148.0
2025-04-30 20:45:06,-134.8,-90.5,148.0
2025-04-30 20:45:07,-133.5,-90.5,151.5
2025-04-30 20:45:07,-134.2,-90.0,152.0
2025-04-30 20:45:08,-132.8,-91.5,155.5
2025-04-30 20:45:08,-133.8,-91.0,151.2
2025-04-30 20:45:09,-134.5,-90.2,148.0
2025-04-30 20:45:09,-131.0,-92.2,151.0
2025-04-30 20:45:10,-129.0,-90.2,155.8
2025-04-30 20:45:10,-132.8,-89.8,151.8
2025-04-30 20:45:11,-139.5,-91.5,151.2
2025-04-30 20:45:11,-136.0,-90.0,151.5
2025-04-30 20:45:12,-128.8,-89.5,155.5
2025-04-30 20:45:12,-129.2,-92.0,148.8
2025-04-30 20:45:13,-134.8,-86.2,148.0
2025-04-30 20:45:13,-131.8,-90.8,154.8
2025-04-30 20:45:14,-135.8,-88.5,152.0
2025-04-30 20:45:14,-132.8,-91.8,151.8
