force_x,force_y,force_z,torque_x,torque_y,torque_z
8.220000267028809,-6.820000171661377,-78.30000305175781,0.9129999876022339,-0.23149999976158142,0.3089999854564667
8.319999694824219,-6.800000190734863,-78.23999786376953,0.9110000133514404,-0.22200000286102295,0.3165000081062317
8.260000228881836,-7.260000228881836,-78.4000015258789,0.902999997138977,-0.23749999701976776,0.3154999911785126
8.5,-7.0,-78.5199966430664,0.906499981880188,-0.2345000058412552,0.3125
8.180000305175781,-7.179999828338623,-78.37999725341797,0.8985000252723694,-0.22550000250339508,0.3140000104904175
8.5,-6.300000190734863,-77.87999725341797,0.9150000214576721,-0.23199999332427979,0.3059999942779541
7.820000171661377,-7.039999961853027,-78.94000244140625,0.8989999890327454,-0.22499999403953552,0.3089999854564667
8.239999771118164,-6.699999809265137,-77.66000366210938,0.9185000061988831,-0.22849999368190765,0.3050000071525574
7.980000019073486,-6.480000019073486,-78.12000274658203,0.9144999980926514,-0.21899999678134918,0.31150001287460327
8.5,-6.639999866485596,-78.05999755859375,0.9169999957084656,-0.2290000021457672,0.3179999887943268
8.180000305175781,-6.340000152587891,-78.33999633789062,0.9104999899864197,-0.22100000083446503,0.3009999990463257
8.039999961853027,-7.139999866485596,-77.9800033569336,0.9045000076293945,-0.23000000417232513,0.3089999854564667
8.399999618530273,-7.019999980926514,-78.22000122070312,0.9010000228881836,-0.23899999260902405,0.31700000166893005
8.579999923706055,-6.920000076293945,-78.62000274658203,0.906000018119812,-0.2345000058412552,0.32100000977516174
7.820000171661377,-7.860000133514404,-78.16000366210938,0.9004999995231628,-0.21899999678134918,0.3149999976158142
8.460000038146973,-6.920000076293945,-78.45999908447266,0.8970000147819519,-0.22599999606609344,0.30799999833106995
8.0600004196167,-6.840000152587891,-78.16000366210938,0.9075000286102295,-0.22550000250339508,0.29899999499320984
8.279999732971191,-7.380000114440918,-78.04000091552734,0.906499981880188,-0.23000000417232513,0.3165000081062317
8.319999694824219,-6.679999828338623,-78.12000274658203,0.9135000109672546,-0.22949999570846558,0.3179999887943268
8.420000076293945,-6.699999809265137,-78.12000274658203,0.8989999890327454,-0.2240000069141388,0.3100000023841858
8.279999732971191,-6.840000152587891,-77.66000366210938,0.9139999747276306,-0.23899999260902405,0.3059999942779541
8.140000343322754,-6.71999979019165,-77.87999725341797,0.9110000133514404,-0.21850000321865082,0.29649999737739563
8.0,-6.539999961853027,-78.30000305175781,0.9104999899864197,-0.22550000250339508,0.30250000953674316
8.140000343322754,-6.679999828338623,-78.13999938964844,0.9024999737739563,-0.22100000083446503,0.31049999594688416
8.180000305175781,-6.599999904632568,-78.41999816894531,0.902999997138977,-0.22100000083446503,0.30550000071525574
8.319999694824219,-7.039999961853027,-78.04000091552734,0.8970000147819519,-0.21950000524520874,0.3264999985694885
8.079999923706055,-7.440000057220459,-78.76000213623047,0.8934999704360962,-0.2199999988079071,0.3095000088214874
8.460000038146973,-6.860000133514404,-78.13999938964844,0.9020000100135803,-0.21449999511241913,0.3190000057220459
7.900000095367432,-7.159999847412109,-78.23999786376953,0.9035000205039978,-0.2214999943971634,0.30399999022483826
8.100000381469727,-7.119999885559082,-78.26000213623047,0.9004999995231628,-0.21250000596046448,0.304500013589859
7.960000038146973,-6.699999809265137,-78.23999786376953,0.9024999737739563,-0.2134999930858612,0.31349998712539673
8.779999732971191,-6.739999771118164,-78.0,0.9204999804496765,-0.21050000190734863,0.3269999921321869
8.34000015258789,-6.699999809265137,-78.0,0.9154999852180481,-0.21449999511241913,0.31349998712539673
8.140000343322754,-6.71999979019165,-78.27999877929688,0.9185000061988831,-0.21250000596046448,0.32600000500679016
7.639999866485596,-6.380000114440918,-78.5,0.9129999876022339,-0.2084999978542328,0.2980000078678131
8.119999885559082,-7.239999771118164,-78.23999786376953,0.9070000052452087,-0.21050000190734863,0.3154999911785126
8.15999984741211,-7.380000114440918,-77.83999633789062,0.8985000252723694,-0.21050000190734863,0.3190000057220459
8.319999694824219,-7.260000228881836,-78.30000305175781,0.9039999842643738,-0.2214999943971634,0.3255000114440918
8.119999885559082,-7.0,-77.37999725341797,0.9114999771118164,-0.20649999380111694,0.3075000047683716
8.180000305175781,-7.099999904632568,-77.95999908447266,0.9045000076293945,-0.21400000154972076,0.3084999918937683
8.260000228881836,-6.360000133514404,-77.80000305175781,0.9225000143051147,-0.20900000631809235,0.3154999911785126
8.15999984741211,-7.300000190734863,-77.81999969482422,0.9035000205039978,-0.21850000321865082,0.31299999356269836
8.65999984741211,-6.920000076293945,-78.05999755859375,0.9160000085830688,-0.21850000321865082,0.32199999690055847
8.079999923706055,-6.599999904632568,-78.63999938964844,0.902999997138977,-0.2150000035762787,0.30149999260902405
8.15999984741211,-6.820000171661377,-78.19999694824219,0.9049999713897705,-0.21649999916553497,0.3075000047683716
8.140000343322754,-7.480000019073486,-77.95999908447266,0.8974999785423279,-0.20749999582767487,0.3190000057220459
8.15999984741211,-6.800000190734863,-77.9800033569336,0.9079999923706055,-0.22100000083446503,0.3034999966621399
8.300000190734863,-7.099999904632568,-77.86000061035156,0.9144999980926514,-0.2134999930858612,0.3230000138282776
8.140000343322754,-6.78000020980835,-78.18000030517578,0.9075000286102295,-0.21549999713897705,0.30399999022483826
8.239999771118164,-6.820000171661377,-78.36000061035156,0.9014999866485596,-0.2134999930858612,0.31349998712539673
