timestamp,x,y,z
2025-04-30 20:47:29,-172.2,-98.0,129.2
2025-04-30 20:47:29,-177.0,-100.0,129.5
2025-04-30 20:47:29,-172.5,-99.2,129.5
2025-04-30 20:47:29,-175.2,-100.0,130.0
2025-04-30 20:47:29,-172.8,-99.2,129.8
2025-04-30 20:47:29,-173.5,-100.0,130.0
2025-04-30 20:47:29,-173.0,-92.8,129.8
2025-04-30 20:47:29,-178.2,-93.8,129.8
2025-04-30 20:47:29,-178.5,-93.5,126.0
2025-04-30 20:47:29,-180.2,-99.5,126.0
2025-04-30 20:47:29,-178.5,-93.8,126.0
2025-04-30 20:47:29,-183.8,-97.0,124.8
2025-04-30 20:47:29,-179.2,-93.8,124.8
2025-04-30 20:47:29,-180.2,-97.0,124.8
2025-04-30 20:47:29,-179.8,-100.0,124.8
2025-04-30 20:47:30,-181.8,-97.0,127.5
2025-04-30 20:47:30,-179.2,-98.0,120.8
2025-04-30 20:47:31,-179.8,-97.2,127.5
2025-04-30 20:47:31,-176.2,-98.8,123.5
2025-04-30 20:47:32,-178.2,-99.8,122.5
2025-04-30 20:47:32,-177.8,-98.0,122.8
2025-04-30 20:47:33,-178.5,-96.2,122.0
2025-04-30 20:47:33,-179.5,-96.2,122.8
2025-04-30 20:47:34,-177.5,-97.2,122.0
2025-04-30 20:47:34,-178.2,-97.8,122.0
2025-04-30 20:47:35,-178.5,-98.5,122.2
2025-04-30 20:47:35,-178.2,-99.5,121.8
2025-04-30 20:47:36,-183.8,-92.5,122.0
2025-04-30 20:47:36,-177.5,-98.5,122.2
2025-04-30 20:47:37,-181.0,-96.2,122.8
2025-04-30 20:47:37,-180.0,-96.8,122.2
2025-04-30 20:47:38,-177.5,-98.5,121.2
2025-04-30 20:47:38,-178.8,-100.0,121.8
2025-04-30 20:47:39,-176.8,-98.0,122.2
