timestamp,x,y,z
2025-04-30 21:37:16,-139.5,-6.0,505.2
2025-04-30 21:37:16,-136.8,-6.8,506.8
2025-04-30 21:37:16,-137.2,-6.8,506.8
2025-04-30 21:37:16,-138.5,-3.8,506.8
2025-04-30 21:37:16,-139.0,-7.0,506.8
2025-04-30 21:37:16,-137.2,-0.5,511.8
2025-04-30 21:37:16,-150.2,1.8,511.8
2025-04-30 21:37:16,-150.0,-2.5,511.8
2025-04-30 21:37:16,-151.8,-3.2,511.8
2025-04-30 21:37:16,-154.8,-1.8,511.8
2025-04-30 21:37:16,-153.2,-1.0,511.8
2025-04-30 21:37:16,-151.0,-6.8,511.8
2025-04-30 21:37:16,-153.5,-6.8,511.8
2025-04-30 21:37:16,-155.8,-7.2,511.8
2025-04-30 21:37:16,-152.8,-3.2,511.8
2025-04-30 21:37:16,-154.2,-1.2,511.8
2025-04-30 21:37:16,-152.8,-4.2,511.8
2025-04-30 21:37:16,-155.8,-4.2,511.8
2025-04-30 21:37:16,-149.5,-7.2,511.8
2025-04-30 21:37:16,-153.5,-4.8,511.8
2025-04-30 21:37:17,-152.8,-0.5,511.8
2025-04-30 21:37:17,-152.8,-7.2,511.8
2025-04-30 21:37:18,-154.5,-6.2,511.8
2025-04-30 21:37:18,-155.8,-5.5,511.8
2025-04-30 21:37:19,-155.0,-7.0,511.8
2025-04-30 21:37:19,-155.2,-8.0,511.8
2025-04-30 21:37:20,-148.5,-10.5,511.8
2025-04-30 21:37:20,-153.5,-6.2,511.8
2025-04-30 21:37:21,-155.0,-5.0,511.8
2025-04-30 21:37:21,-154.0,-7.2,511.8
2025-04-30 21:37:22,-153.8,-11.8,511.8
2025-04-30 21:37:22,-154.2,-7.5,511.8
2025-04-30 21:37:23,-154.2,-9.2,511.8
2025-04-30 21:37:23,-152.5,-10.5,511.8
2025-04-30 21:37:24,-152.2,-5.8,511.8
2025-04-30 21:37:24,-154.0,-10.2,511.8
2025-04-30 21:37:25,-155.8,-5.8,511.8
2025-04-30 21:37:25,-153.0,-6.8,511.8
