timestamp,x,y,z
2025-04-30 20:45:23,0.0,0.0,150.8
2025-04-30 20:45:23,-129.2,-95.0,151.2
2025-04-30 20:45:23,-129.5,-85.5,155.0
2025-04-30 20:45:23,-134.2,-92.0,150.8
2025-04-30 20:45:23,-133.5,-92.0,148.0
2025-04-30 20:45:23,-133.8,-89.5,151.0
2025-04-30 20:45:23,-137.0,-92.8,153.2
2025-04-30 20:45:23,-144.0,-90.5,153.8
2025-04-30 20:45:23,-140.2,-95.0,153.2
2025-04-30 20:45:23,-140.8,-95.2,152.8
2025-04-30 20:45:23,-140.2,-90.2,153.5
2025-04-30 20:45:23,-141.8,-90.2,153.5
2025-04-30 20:45:23,-144.0,-96.0,152.0
2025-04-30 20:45:23,-136.2,-92.0,153.0
2025-04-30 20:45:24,-136.8,-90.5,152.8
2025-04-30 20:45:24,-141.0,-94.5,152.8
2025-04-30 20:45:25,-136.2,-91.2,152.8
2025-04-30 20:45:25,-139.2,-91.0,152.2
2025-04-30 20:45:26,-140.5,-91.5,152.8
2025-04-30 20:45:26,-140.2,-90.2,152.5
2025-04-30 20:45:27,-138.5,-91.0,152.5
2025-04-30 20:45:27,-141.0,-91.0,155.8
2025-04-30 20:45:28,-143.2,-95.0,153.0
2025-04-30 20:45:28,-136.2,-92.0,152.5
2025-04-30 20:45:29,-142.8,-89.2,148.5
2025-04-30 20:45:29,-136.5,-93.0,152.2
2025-04-30 20:45:30,-136.8,-93.0,155.8
2025-04-30 20:45:30,-143.8,-95.5,152.2
2025-04-30 20:45:31,-142.0,-90.5,153.5
2025-04-30 20:45:31,-141.8,-91.8,152.2
2025-04-30 20:45:32,-141.8,-91.8,152.0
2025-04-30 20:45:32,-137.8,-91.0,153.2
